Tipo de entidad;Indicador;Comunidad autónoma;periodo;Total
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2015;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2012;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2011;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Murcia, Región de;2010;0,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2023;7,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2022;7,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2021;7,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2020;9,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2019;8,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2018;5,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2017;1,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2016;6,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2015;5,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2012;5,3
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2011;6,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Navarra, Comunidad Foral de;2010;6,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2023;5,4
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2022;5,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2021;4,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2020;5,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2019;5,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2018;6,2
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2017;7,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2016;4,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2015;4,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2012;4,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2011;3,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;País Vasco;2010;4,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2023;1,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2022;1,9
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2021;1,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2020;2,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2019;2,0
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2018;2,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2017;0,6
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2016;1,8
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2015;2,5
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2014;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2013;..
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2012;3,1
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2011;2,7
Ayuntamientos de 5.000 o menos habitantes;Porcentaje;Rioja, La;2010;2,7
