Tipo de indicador;Actividad económica;Sexo;Periodo;Total
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 12;1.700
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 11;1.799
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 10;1.792
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 09;1.773
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 08;1.821
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 07;1.785
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 06;1.788
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 05;1.803
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 04;1.797
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 03;1.797
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 02;1.777
TOTAL;323 Fabricación de artículos de deporte;Total;2025. Mes 01;1.657
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 12;1.639
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 11;1.763
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 10;1.733
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 09;1.728
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 08;1.713
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 07;1.733
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 06;1.751
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 05;1.748
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 04;1.883
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 03;1.882
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 02;1.803
TOTAL;323 Fabricación de artículos de deporte;Total;2024. Mes 01;1.743
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 12;1.718
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 11;1.834
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 10;1.823
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 09;1.840
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 08;1.878
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 07;1.896
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 06;1.899
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 05;1.894
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 04;1.904
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 03;1.898
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 02;1.910
TOTAL;323 Fabricación de artículos de deporte;Total;2023. Mes 01;1.801
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 12;1.801
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 11;1.917
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 10;1.892
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 09;1.881
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 08;1.872
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 07;1.899
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 06;1.900
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 05;1.892
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 04;1.892
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 03;1.879
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 02;1.861
TOTAL;323 Fabricación de artículos de deporte;Total;2022. Mes 01;1.824
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 12;1.752
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 11;1.803
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 10;1.770
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 09;1.753
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 08;1.730
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 07;1.759
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 06;1.737
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 05;1.720
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 04;1.667
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 03;1.638
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 02;1.573
TOTAL;323 Fabricación de artículos de deporte;Total;2021. Mes 01;1.541
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 12;1.496
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 11;1.529
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 10;1.558
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 09;1.538
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 08;1.510
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 07;1.507
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 06;1.479
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 05;1.466
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 04;1.459
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 03;1.487
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 02;1.502
TOTAL;323 Fabricación de artículos de deporte;Total;2020. Mes 01;1.458
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 12;1.434
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 11;1.503
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 10;1.552
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 09;1.549
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 08;1.535
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 07;1.559
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 06;1.553
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 05;1.552
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 04;1.542
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 03;1.517
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 02;1.505
TOTAL;323 Fabricación de artículos de deporte;Total;2019. Mes 01;1.495
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 12;1.156
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 11;1.195
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 10;1.190
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 09;1.177
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 08;1.201
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 07;1.181
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 06;1.183
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 05;1.190
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 04;1.176
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 03;1.175
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 02;1.166
TOTAL;323 Fabricación de artículos de deporte;Hombres;2025. Mes 01;1.130
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 12;1.122
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 11;1.166
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 10;1.163
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 09;1.160
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 08;1.147
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 07;1.162
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 06;1.170
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 05;1.168
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 04;1.294
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 03;1.295
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 02;1.257
TOTAL;323 Fabricación de artículos de deporte;Hombres;2024. Mes 01;1.233
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 12;1.218
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 11;1.267
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 10;1.256
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 09;1.269
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 08;1.292
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 07;1.309
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 06;1.310
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 05;1.310
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 04;1.314
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 03;1.310
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 02;1.317
TOTAL;323 Fabricación de artículos de deporte;Hombres;2023. Mes 01;1.270
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 12;1.262
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 11;1.311
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 10;1.298
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 09;1.299
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 08;1.288
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 07;1.304
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 06;1.305
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 05;1.301
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 04;1.309
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 03;1.305
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 02;1.297
TOTAL;323 Fabricación de artículos de deporte;Hombres;2022. Mes 01;1.275
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 12;1.245
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 11;1.263
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 10;1.237
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 09;1.223
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 08;1.210
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 07;1.227
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 06;1.213
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 05;1.201
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 04;1.159
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 03;1.136
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 02;1.101
TOTAL;323 Fabricación de artículos de deporte;Hombres;2021. Mes 01;1.091
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 12;1.054
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 11;1.078
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 10;1.076
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 09;1.067
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 08;1.048
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 07;1.049
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 06;1.021
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 05;1.008
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 04;1.003
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 03;1.029
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 02;1.057
TOTAL;323 Fabricación de artículos de deporte;Hombres;2020. Mes 01;1.027
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 12;1.015
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 11;1.063
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 10;1.081
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 09;1.080
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 08;1.060
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 07;1.078
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 06;1.070
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 05;1.070
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 04;1.063
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 03;1.042
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 02;1.036
TOTAL;323 Fabricación de artículos de deporte;Hombres;2019. Mes 01;1.024
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 12;544
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 11;604
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 10;602
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 09;596
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 08;620
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 07;604
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 06;605
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 05;613
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 04;621
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 03;622
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 02;611
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2025. Mes 01;527
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 12;517
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 11;597
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 10;570
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 09;568
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 08;566
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 07;571
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 06;581
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 05;580
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 04;589
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 03;587
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 02;546
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2024. Mes 01;510
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 12;500
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 11;567
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 10;567
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 09;571
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 08;586
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 07;587
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 06;589
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 05;584
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 04;590
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 03;588
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 02;593
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2023. Mes 01;531
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 12;539
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 11;606
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 10;594
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 09;582
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 08;584
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 07;595
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 06;595
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 05;591
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 04;583
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 03;574
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 02;564
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2022. Mes 01;549
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 12;507
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 11;540
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 10;533
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 09;530
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 08;520
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 07;532
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 06;524
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 05;519
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 04;508
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 03;502
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 02;472
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2021. Mes 01;450
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 12;442
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 11;451
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 10;482
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 09;471
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 08;462
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 07;458
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 06;458
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 05;458
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 04;456
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 03;458
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 02;445
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2020. Mes 01;431
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 12;419
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 11;440
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 10;471
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 09;469
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 08;475
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 07;481
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 06;483
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 05;482
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 04;479
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 03;475
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 02;469
TOTAL;323 Fabricación de artículos de deporte;Mujeres;2019. Mes 01;471
TOTAL;931 Actividades deportivas;Total;2025. Mes 12;213.600
TOTAL;931 Actividades deportivas;Total;2025. Mes 11;211.255
TOTAL;931 Actividades deportivas;Total;2025. Mes 10;207.171
TOTAL;931 Actividades deportivas;Total;2025. Mes 09;189.732
TOTAL;931 Actividades deportivas;Total;2025. Mes 08;181.821
TOTAL;931 Actividades deportivas;Total;2025. Mes 07;184.413
TOTAL;931 Actividades deportivas;Total;2025. Mes 06;190.658
TOTAL;931 Actividades deportivas;Total;2025. Mes 05;198.158
TOTAL;931 Actividades deportivas;Total;2025. Mes 04;202.120
TOTAL;931 Actividades deportivas;Total;2025. Mes 03;203.363
TOTAL;931 Actividades deportivas;Total;2025. Mes 02;202.147
TOTAL;931 Actividades deportivas;Total;2025. Mes 01;199.914
TOTAL;931 Actividades deportivas;Total;2024. Mes 12;200.184
TOTAL;931 Actividades deportivas;Total;2024. Mes 11;197.789
TOTAL;931 Actividades deportivas;Total;2024. Mes 10;194.248
TOTAL;931 Actividades deportivas;Total;2024. Mes 09;178.807
TOTAL;931 Actividades deportivas;Total;2024. Mes 08;172.874
TOTAL;931 Actividades deportivas;Total;2024. Mes 07;173.792
TOTAL;931 Actividades deportivas;Total;2024. Mes 06;184.122
TOTAL;931 Actividades deportivas;Total;2024. Mes 05;182.215
TOTAL;931 Actividades deportivas;Total;2024. Mes 04;191.468
TOTAL;931 Actividades deportivas;Total;2024. Mes 03;193.935
TOTAL;931 Actividades deportivas;Total;2024. Mes 02;191.753
TOTAL;931 Actividades deportivas;Total;2024. Mes 01;189.837
TOTAL;931 Actividades deportivas;Total;2023. Mes 12;189.139
TOTAL;931 Actividades deportivas;Total;2023. Mes 11;186.642
TOTAL;931 Actividades deportivas;Total;2023. Mes 10;184.352
TOTAL;931 Actividades deportivas;Total;2023. Mes 09;170.093
TOTAL;931 Actividades deportivas;Total;2023. Mes 08;161.167
TOTAL;931 Actividades deportivas;Total;2023. Mes 07;164.286
TOTAL;931 Actividades deportivas;Total;2023. Mes 06;168.219
TOTAL;931 Actividades deportivas;Total;2023. Mes 05;174.549
TOTAL;931 Actividades deportivas;Total;2023. Mes 04;183.082
TOTAL;931 Actividades deportivas;Total;2023. Mes 03;183.457
TOTAL;931 Actividades deportivas;Total;2023. Mes 02;183.515
TOTAL;931 Actividades deportivas;Total;2023. Mes 01;181.635
TOTAL;931 Actividades deportivas;Total;2022. Mes 12;180.260
TOTAL;931 Actividades deportivas;Total;2022. Mes 11;177.685
TOTAL;931 Actividades deportivas;Total;2022. Mes 10;174.749
TOTAL;931 Actividades deportivas;Total;2022. Mes 09;158.184
TOTAL;931 Actividades deportivas;Total;2022. Mes 08;151.626
TOTAL;931 Actividades deportivas;Total;2022. Mes 07;159.342
TOTAL;931 Actividades deportivas;Total;2022. Mes 06;160.543
TOTAL;931 Actividades deportivas;Total;2022. Mes 05;164.527
TOTAL;931 Actividades deportivas;Total;2022. Mes 04;172.673
TOTAL;931 Actividades deportivas;Total;2022. Mes 03;172.395
TOTAL;931 Actividades deportivas;Total;2022. Mes 02;171.945
TOTAL;931 Actividades deportivas;Total;2022. Mes 01;170.133
TOTAL;931 Actividades deportivas;Total;2021. Mes 12;169.607
TOTAL;931 Actividades deportivas;Total;2021. Mes 11;167.354
TOTAL;931 Actividades deportivas;Total;2021. Mes 10;164.118
TOTAL;931 Actividades deportivas;Total;2021. Mes 09;146.617
TOTAL;931 Actividades deportivas;Total;2021. Mes 08;142.037
TOTAL;931 Actividades deportivas;Total;2021. Mes 07;148.902
TOTAL;931 Actividades deportivas;Total;2021. Mes 06;150.018
TOTAL;931 Actividades deportivas;Total;2021. Mes 05;148.254
TOTAL;931 Actividades deportivas;Total;2021. Mes 04;150.333
TOTAL;931 Actividades deportivas;Total;2021. Mes 03;150.296
TOTAL;931 Actividades deportivas;Total;2021. Mes 02;147.687
TOTAL;931 Actividades deportivas;Total;2021. Mes 01;146.350
TOTAL;931 Actividades deportivas;Total;2020. Mes 12;148.463
TOTAL;931 Actividades deportivas;Total;2020. Mes 11;147.881
TOTAL;931 Actividades deportivas;Total;2020. Mes 10;148.278
TOTAL;931 Actividades deportivas;Total;2020. Mes 09;136.076
TOTAL;931 Actividades deportivas;Total;2020. Mes 08;134.331
TOTAL;931 Actividades deportivas;Total;2020. Mes 07;137.998
TOTAL;931 Actividades deportivas;Total;2020. Mes 06;139.915
TOTAL;931 Actividades deportivas;Total;2020. Mes 05;146.466
TOTAL;931 Actividades deportivas;Total;2020. Mes 04;149.243
TOTAL;931 Actividades deportivas;Total;2020. Mes 03;152.296
TOTAL;931 Actividades deportivas;Total;2020. Mes 02;168.777
TOTAL;931 Actividades deportivas;Total;2020. Mes 01;165.974
TOTAL;931 Actividades deportivas;Total;2019. Mes 12;165.755
TOTAL;931 Actividades deportivas;Total;2019. Mes 11;164.082
TOTAL;931 Actividades deportivas;Total;2019. Mes 10;158.850
TOTAL;931 Actividades deportivas;Total;2019. Mes 09;141.214
TOTAL;931 Actividades deportivas;Total;2019. Mes 08;138.701
TOTAL;931 Actividades deportivas;Total;2019. Mes 07;141.836
TOTAL;931 Actividades deportivas;Total;2019. Mes 06;153.108
TOTAL;931 Actividades deportivas;Total;2019. Mes 05;150.625
TOTAL;931 Actividades deportivas;Total;2019. Mes 04;158.502
TOTAL;931 Actividades deportivas;Total;2019. Mes 03;160.496
TOTAL;931 Actividades deportivas;Total;2019. Mes 02;159.365
TOTAL;931 Actividades deportivas;Total;2019. Mes 01;156.954
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 12;131.519
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 11;130.163
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 10;127.790
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 09;119.182
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 08;115.859
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 07;114.417
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 06;116.720
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 05;122.360
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 04;125.254
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 03;126.003
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 02;125.264
TOTAL;931 Actividades deportivas;Hombres;2025. Mes 01;123.954
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 12;123.934
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 11;122.653
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 10;120.567
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 09;112.921
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 08;110.617
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 07;108.712
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 06;114.435
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 05;112.692
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 04;119.358
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 03;120.815
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 02;119.573
TOTAL;931 Actividades deportivas;Hombres;2024. Mes 01;118.478
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 12;117.759
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 11;116.284
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 10;115.134
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 09;108.035
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 08;103.272
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 07;102.993
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 06;103.746
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 05;108.200
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 04;114.311
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 03;114.800
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 02;114.820
TOTAL;931 Actividades deportivas;Hombres;2023. Mes 01;113.786
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 12;112.652
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 11;111.086
TOTAL;931 Actividades deportivas;Hombres;2022. Mes 10;109.366
