Tipo de indicador;Actividad económica;Sexo;Periodo;Total
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2025. Mes 03;3.165
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2025. Mes 02;3.031
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2025. Mes 01;2.869
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 12;2.972
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 11;2.765
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 10;2.938
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 09;3.349
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024- Mes 08;3.999
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024- Mes 07;4.101
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 06;3.730
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 05;3.352
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 04;3.088
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 03;3.160
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 02;2.927
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2024. Mes 01;2.843
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 12;2.918
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 11;2.756
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 10;2.943
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 09;3.393
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 08;3.854
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 07;4.180
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 06;3.721
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 05;3.327
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 04;3.119
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 03;2.973
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 02;2.802
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2023. Mes 01;2.672
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 12;2.784
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 11;2.590
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 10;2.823
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 09;3.119
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 08;3.725
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 07;4.028
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 06;3.479
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 05;3.022
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 04;2.818
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 03;2.701
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 02;2.589
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2022. Mes 01;2.454
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 12;2.541
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 11;2.386
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 10;2.592
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 09;2.747
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 08;3.269
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 07;3.461
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 06;2.843
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 05;2.235
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 04;2.013
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 03;1.994
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 02;1.939
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2021. Mes 01;1.941
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 12;2.043
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 11;1.939
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 10;2.100
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 09;2.425
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 08;2.978
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 07;3.097
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 06;2.439
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 05;2.289
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 04;2.263
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 03;2.288
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 02;2.633
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2020. Mes 01;2.535
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 12;2.717
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 11;2.661
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 10;2.752
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 09;3.237
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 08;3.930
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 07;3.927
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 06;3.436
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 05;3.053
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 04;2.925
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 03;2.765
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 02;2.561
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Total;2019. Mes 01;2.403
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 12;2.213
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 11;2.114
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 10;2.257
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 09;2.580
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 08;3.155
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 07;3.141
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 06;2.898
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 05;2.586
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 04;2.392
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 03;2.282
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 02;2.192
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2025. Mes 01;2.073
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 12;2.119
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 11;1.978
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 10;2.138
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 09;2.469
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024- Mes 08;2.985
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024- Mes 07;3.014
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 06;2.759
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 05;2.451
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 04;2.239
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 03;2.301
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 02;2.117
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2024. Mes 01;2.039
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 12;2.076
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 11;1.978
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 10;2.135
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 09;2.478
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 08;2.865
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 07;3.036
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 06;2.720
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 05;2.393
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 04;2.244
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 03;2.132
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 02;2.007
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2023. Mes 01;1.911
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 12;1.962
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 11;1.860
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 10;2.039
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 09;2.274
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 08;2.747
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 07;2.909
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 06;2.534
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 05;2.184
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 04;2.019
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 03;1.955
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 02;1.860
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2022. Mes 01;1.758
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 12;1.816
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 11;1.716
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 10;1.880
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 09;1.997
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 08;2.405
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 07;2.520
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 06;2.078
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 05;1.621
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 04;1.451
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 03;1.435
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 02;1.395
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2021. Mes 01;1.386
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 12;1.454
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 11;1.389
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 10;1.500
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 09;1.760
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 08;2.198
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 07;2.249
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 06;1.813
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 05;1.669
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 04;1.648
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 03;1.669
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 02;1.876
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2020. Mes 01;1.789
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 12;1.877
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 11;1.881
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 10;1.964
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 09;2.323
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 08;2.828
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 07;2.788
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 06;2.497
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 05;2.197
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 04;2.088
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 03;1.962
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 02;1.801
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Hombres;2019. Mes 01;1.691
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 12;949
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 11;871
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 10;902
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 09;976
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 08;1.124
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 07;1.138
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 06;1.023
TOTAL;77.21 Alquiler de artículos de ocio y deportivos;Mujeres;2025. Mes 05;986
